StatTrak™ UMP-45 | Roadblock (Factory New)|Mil-Spec|UMP-45|0.00|0.00|13.00
Glock-18 | Winterized (Factory New)|Mil-Spec|Glock-18|0.11|0.08|36.00
StatTrak™ Glock-18 | Winterized (Factory New)|Mil-Spec|Glock-18|0.11|0.08|36.00
R8 Revolver | Crazy 8 (Factory New)|Restricted|R8 Revolver|0.50|0.08|12.00
StatTrak™ R8 Revolver | Crazy 8 (Factory New)|Restricted|R8 Revolver|0.50|0.08|12.00
M249 | Downtown (Factory New)|Restricted|M249|0.08|0.10|77.00
StatTrak™ M249 | Downtown (Factory New)|Restricted|M249|0.08|0.10|77.00
SG 553 | Dragon Tech (Factory New)|Restricted|SG 553|0.25|0.17|12.00
StatTrak™ SG 553 | Dragon Tech (Factory New)|Restricted|SG 553|0.25|0.17|12.00
P90 | Vent Rush (Factory New)|Restricted|P90|0.00|0.05|20.00
StatTrak™ P90 | Vent Rush (Factory New)|Restricted|P90|0.00|0.05|20.00
Dual Berettas | Flora Carnivora (Factory New)|Restricted|Dual Berettas|0.71|0.36|22.00
StatTrak™ Dual Berettas | Flora Carnivora (Factory New)|Restricted|Dual Berettas|0.71|0.36|22.00
AK-47 | Ice Coaled (Factory New)|Classified|AK-47|0.67|0.07|28.00
StatTrak™ AK-47 | Ice Coaled (Factory New)|Classified|AK-47|0.67|0.07|28.00
P250 | Visions (Factory New)|Classified|P250|0.33|0.13|46.00
StatTrak™ P250 | Visions (Factory New)|Classified|P250|0.33|0.13|46.00
Sawed-Off | Kiss♥Love (Factory New)|Classified|Sawed-Off|0.81|0.33|24.00
StatTrak™ Sawed-Off | Kiss♥Love (Factory New)|Classified|Sawed-Off|0.81|0.33|24.00
USP-S | Printstream (Factory New)|Covert|USP-S|0.13|0.08|60.00
StatTrak™ USP-S | Printstream (Factory New)|Covert|USP-S|0.13|0.08|60.00
AWP | Chromatic Aberration (Factory New)|Covert|AWP|0.33|1.00|1.00
StatTrak™ AWP | Chromatic Aberration (Factory New)|Covert|AWP|0.33|1.00|1.00
MAG-7 | Insomnia (Factory New)|Mil-Spec|MAG-7|0.11|0.12|52.00
StatTrak™ MAG-7 | Insomnia (Factory New)|Mil-Spec|MAG-7|0.11|0.12|52.00
MP9 | Featherweight (Factory New)|Mil-Spec|MP9|0.14|0.10|69.00
StatTrak™ MP9 | Featherweight (Factory New)|Mil-Spec|MP9|0.14|0.10|69.00
SCAR-20 | Fragments (Factory New)|Mil-Spec|SCAR-20|0.17|0.10|10.00
StatTrak™ SCAR-20 | Fragments (Factory New)|Mil-Spec|SCAR-20|0.17|0.10|10.00
P250 | Re.built (Factory New)|Mil-Spec|P250|0.11|0.14|21.00
StatTrak™ P250 | Re.built (Factory New)|Mil-Spec|P250|0.11|0.14|21.00
MP5-SD | Liquidation (Factory New)|Mil-Spec|MP5-SD|0.17|0.07|15.00
StatTrak™ MP5-SD | Liquidation (Factory New)|Mil-Spec|MP5-SD|0.17|0.07|15.00
SG 553 | Cyberforce (Factory New)|Mil-Spec|SG 553|0.00|0.00|9.00
StatTrak™ SG 553 | Cyberforce (Factory New)|Mil-Spec|SG 553|0.00|0.00|9.00
Tec-9 | Rebel (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
StatTrak™ Tec-9 | Rebel (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
M4A1-S | Emphorosaur-S (Factory New)|Restricted|M4A1-S|0.37|0.07|70.00
StatTrak™ M4A1-S | Emphorosaur-S (Factory New)|Restricted|M4A1-S|0.37|0.07|70.00
Glock-18 | Umbral Rabbit (Factory New)|Restricted|Glock-18|0.45|0.21|76.00
StatTrak™ Glock-18 | Umbral Rabbit (Factory New)|Restricted|Glock-18|0.45|0.21|76.00
R8 Revolver | Banana Cannon (Factory New)|Restricted|R8 Revolver|0.13|0.25|20.00
StatTrak™ R8 Revolver | Banana Cannon (Factory New)|Restricted|R8 Revolver|0.13|0.25|20.00
P90 | Neoqueen (Factory New)|Restricted|P90|0.67|0.12|17.00
StatTrak™ P90 | Neoqueen (Factory New)|Restricted|P90|0.67|0.12|17.00
UMP-45 | Wild Child (Factory New)|Classified|UMP-45|0.00|0.00|3.00
StatTrak™ UMP-45 | Wild Child (Factory New)|Classified|UMP-45|0.00|0.00|3.00
P2000 | Wicked Sick (Factory New)|Classified|P2000|0.19|0.07|254.00
